focus_session_length_minutes,break_frequency_per_hour,after_hours_activity_minutes,communication_sentiment_score,department,wellness_label
55.3,1.22,21.7,0.841,hr,Healthy
36.0,1.48,19.5,0.766,sales,Healthy
8.9,0.25,101.6,0.404,engineering,Burnout
34.2,0.62,61.8,0.227,hr,Stressed
22.2,0.2,79.5,0.202,sales,Burnout
40.8,1.26,25.5,0.889,engineering,Healthy
61.5,0.98,13.7,0.728,hr,Healthy
18.5,0.27,144.7,0.231,hr,Burnout
67.5,0.87,12.6,0.865,hr,Healthy
58.3,1.64,20.0,0.7,sales,Healthy
24.2,0.6,76.6,0.621,sales,Stressed
43.2,1.01,12.2,0.901,sales,Healthy
11.7,0.69,49.5,0.603,engineering,Stressed
28.2,0.38,59.7,0.57,marketing,Stressed
25.7,0.04,46.3,0.203,product,Burnout
40.5,0.66,43.8,0.35,engineering,Stressed
45.4,0.4,69.3,0.894,engineering,Stressed
31.6,0.63,51.3,0.427,hr,Stressed
60.6,0.51,116.2,0.424,engineering,Stressed
58.2,1.16,14.2,0.836,sales,Healthy
40.3,1.07,27.8,0.852,product,Healthy
23.5,0.29,93.4,0.501,sales,Burnout
32.7,1.46,17.7,0.6,sales,Healthy
31.1,0.86,16.3,0.468,engineering,Stressed
58.5,1.58,4.8,0.886,sales,Healthy
19.6,0.13,48.0,0.2,product,Burnout
23.0,0.12,106.5,0.408,product,Burnout
9.2,0.1,88.6,0.007,marketing,Burnout
48.7,0.74,85.9,0.575,hr,Stressed
22.7,0.71,82.3,0.443,sales,Stressed
57.7,1.42,9.8,0.85,engineering,Healthy
42.4,1.04,25.9,0.768,marketing,Healthy
42.7,1.26,18.1,0.769,sales,Healthy
49.1,1.03,4.6,0.798,sales,Healthy
45.3,0.41,58.4,0.635,engineering,Stressed
17.1,0.31,118.1,0.315,product,Burnout
67.9,0.41,44.7,0.559,sales,Stressed
34.0,0.46,87.8,0.304,sales,Stressed
42.5,1.1,15.8,0.573,marketing,Healthy
34.1,0.63,82.6,0.781,hr,Stressed
6.3,0.27,126.2,0.238,product,Burnout
66.1,0.83,81.1,0.486,sales,Stressed
52.7,0.35,55.1,0.256,marketing,Stressed
35.5,1.51,22.6,0.719,hr,Healthy
19.8,0.49,31.6,0.576,sales,Stressed
53.5,1.43,25.7,0.804,hr,Healthy
6.8,0.53,30.5,0.198,marketing,Stressed
14.7,0.28,99.6,0.193,marketing,Burnout
30.4,0.49,49.7,0.537,marketing,Stressed
44.6,0.46,81.6,0.912,hr,Stressed
47.5,1.35,20.6,0.84,hr,Healthy
53.0,0.61,17.4,0.818,product,Healthy
9.8,0.16,65.5,0.386,product,Burnout
1.1,0.26,71.0,0.567,product,Stressed
45.1,1.37,32.4,0.777,sales,Healthy
56.4,1.61,17.0,1.0,engineering,Healthy
11.7,0.43,89.8,0.513,hr,Stressed
1.1,0.09,60.4,0.237,engineering,Burnout
56.0,1.13,17.4,0.713,hr,Healthy
45.2,1.49,0,0.793,sales,Healthy
60.8,0.83,7.9,0.816,sales,Healthy
27.1,0.46,14.8,0.348,hr,Stressed
61.1,0.33,57.5,0.567,hr,Stressed
53.3,0.47,101.4,0.043,hr,Stressed
48.1,0.18,73.7,0.545,sales,Stressed
38.9,0.68,52.8,0.424,engineering,Stressed
51.2,1.38,1.4,0.847,engineering,Healthy
18.3,0.2,50.4,0.473,product,Burnout
28.4,0.42,64.5,0.732,engineering,Stressed
23.7,0.13,137.5,0.259,sales,Burnout
14.8,0.66,106.6,0.451,product,Stressed
6.0,0.52,146.4,0.218,product,Burnout
13.7,0.4,109.2,0.343,sales,Burnout
26.1,0.34,2.4,0.167,hr,Burnout
27.0,0.19,127.8,0.106,marketing,Burnout
36.0,0.94,36.2,0.905,sales,Healthy
58.3,0.91,0,0.844,hr,Healthy
28.3,0.81,39.7,0.364,hr,Stressed
37.4,0.74,58.7,0.597,engineering,Stressed
17.6,0.51,40.5,0.357,product,Stressed
49.0,1.22,32.5,1.0,sales,Healthy
50.8,0.76,17.6,0.963,sales,Healthy
16.6,0.22,113.5,0.315,sales,Burnout
81.2,0.63,70.6,0.411,engineering,Stressed
44.6,1.15,0,0.981,hr,Healthy
55.5,0.67,75.6,0.698,hr,Stressed
34.8,0.33,40.9,0.576,product,Stressed
30.5,0.52,77.2,0.729,sales,Stressed
19.3,0.18,98.0,0.137,product,Burnout
13.2,0.15,116.0,0.161,sales,Burnout
15.1,0.24,56.9,0.14,sales,Stressed
17.1,0.3,59.7,0.305,engineering,Burnout
22.9,0.55,48.4,0.321,hr,Stressed
58.3,0.75,21.2,0.845,engineering,Healthy
32.6,0.43,19.2,0.524,marketing,Stressed
43.3,1.19,23.4,0.617,hr,Healthy
41.8,0.58,44.8,0.565,marketing,Stressed
30.8,0.23,30.8,0.21,marketing,Burnout
4.3,0.14,117.7,0.333,hr,Burnout
10.3,0.14,110.1,0.378,sales,Burnout
67.1,1.24,0,0.647,hr,Healthy
39.7,0.91,18.0,0.729,hr,Healthy
19.4,0.14,85.3,0.256,product,Burnout
56.0,0.79,12.3,0.827,product,Healthy
55.7,0.4,94.0,0.63,sales,Stressed
17.7,0.25,142.2,0.387,sales,Burnout
15.3,0.19,93.7,0.304,marketing,Burnout
29.5,0.16,78.9,0.426,sales,Burnout
28.6,0.76,71.8,0.409,marketing,Stressed
54.6,1.67,10.7,0.775,marketing,Healthy
47.8,0.91,11.7,0.768,product,Healthy
48.2,0.3,58.9,0.295,engineering,Stressed
22.1,0.12,78.1,0.277,sales,Burnout
37.2,0.21,43.3,0.496,engineering,Stressed
43.7,0.1,156.3,0.277,engineering,Burnout
9.3,0.23,46.9,0.181,engineering,Burnout
23.3,0.18,36.2,0.282,product,Burnout
13.8,0.13,4.7,0.377,engineering,Burnout
39.3,1.32,4.4,0.729,marketing,Healthy
24.9,0.83,58.1,0.396,product,Stressed
14.2,0.22,145.9,0.406,hr,Burnout
24.5,0.14,72.8,0.425,marketing,Burnout
36.6,0.25,111.8,0.333,product,Burnout
18.0,0.21,99.5,0.215,product,Burnout
74.2,1.3,22.5,0.87,marketing,Healthy
44.7,1.11,27.8,0.978,product,Healthy
32.4,0.9,32.6,0.424,hr,Stressed
65.6,1.13,8.1,0.842,engineering,Healthy
25.3,0.32,93.7,0.253,product,Burnout
9.0,0.32,126.4,0.322,product,Burnout
23.5,0.05,63.9,0.337,marketing,Burnout
33.6,0.48,113.0,0.6,product,Stressed
8.1,0.04,79.6,0.356,product,Burnout
51.9,1.34,11.7,0.947,product,Healthy
74.2,0.74,0,0.707,engineering,Healthy
17.9,0.21,54.2,0.244,marketing,Burnout
47.0,0.73,23.4,0.857,sales,Healthy
20.8,0.63,1.5,0.656,marketing,Stressed
50.9,0.84,30.0,0.979,hr,Healthy
43.6,1.03,12.3,0.752,marketing,Healthy
52.4,1.72,5.4,0.63,product,Healthy
10.7,0.33,131.1,0.317,product,Burnout
23.0,0.09,80.1,0.214,hr,Burnout
19.1,0.23,125.9,0.257,product,Burnout
11.5,0.21,120.6,0.187,marketing,Burnout
38.1,0.08,117.9,0.369,marketing,Burnout
52.2,0.49,28.6,0.986,hr,Healthy
17.8,0.22,117.6,0.374,product,Burnout
17.2,0.67,100.6,0.415,marketing,Stressed
32.3,0.07,4.2,0.171,sales,Burnout
15.2,0.18,96.4,0.268,sales,Burnout
14.8,0.05,101.0,0.19,hr,Burnout
38.0,0.86,20.5,0.809,marketing,Healthy
7.1,0.31,62.6,0.398,engineering,Burnout
42.5,0.56,81.4,0.626,hr,Stressed
1.1,0.8,77.6,0.329,sales,Stressed
35.9,1.37,24.9,1.0,engineering,Healthy
33.9,0.91,66.3,0.69,product,Stressed
18.1,0.17,40.8,0.299,marketing,Burnout
21.3,0.4,25.4,0.364,product,Burnout
31.1,0.16,57.6,0.441,marketing,Stressed
33.0,0.74,82.3,0.737,engineering,Stressed
55.7,0.64,64.3,0.561,sales,Stressed
31.9,1.13,90.8,0.585,product,Stressed
19.3,0,36.9,0.285,sales,Burnout
8.9,0.14,43.2,0.319,hr,Burnout
19.5,0.25,170.1,0.218,product,Burnout
42.9,1.27,13.3,0.86,product,Healthy
62.1,0.85,102.1,0.757,engineering,Stressed
40.7,1.07,3.0,0.811,sales,Healthy
37.0,0.52,69.3,0.333,product,Stressed
42.6,0.6,65.9,0.669,hr,Stressed
26.1,0.23,101.9,0.461,marketing,Burnout
55.2,0.36,9.6,0.678,hr,Healthy
48.6,1.63,19.4,0.751,product,Healthy
56.3,1.08,8.7,0.827,sales,Healthy
45.6,0.49,101.2,0.662,engineering,Stressed
14.7,0.41,65.7,0.624,sales,Stressed
42.0,1.06,21.6,0.844,marketing,Healthy
39.3,0.96,20.5,0.905,sales,Healthy
24.3,0.72,73.7,0.541,product,Stressed
22.1,0,54.3,0.1,engineering,Burnout
21.0,0.21,75.6,0.314,hr,Burnout
63.3,0.17,63.6,0.603,sales,Stressed
35.2,0.75,40.1,0.406,marketing,Stressed
14.0,0.49,25.5,0.701,sales,Stressed
56.0,1.01,32.7,0.876,hr,Healthy
9.3,0.22,125.3,0.462,product,Burnout
36.0,0.29,86.6,0.097,marketing,Burnout
27.4,1.63,19.5,0.726,sales,Healthy
1.8,0.09,100.4,0.1,product,Burnout
72.6,1.51,0,0.944,engineering,Healthy
27.7,0.37,77.7,0.305,hr,Burnout
12.8,0.07,89.2,0.418,engineering,Burnout
59.2,0.27,66.4,0.788,engineering,Stressed
47.0,0.65,35.8,0.529,sales,Stressed
27.3,0.11,131.9,0.321,marketing,Burnout
53.3,1.49,25.4,0.967,hr,Healthy
54.9,1.08,5.3,0.806,hr,Healthy
27.1,0.51,32.8,0.884,product,Stressed
16.3,0.12,106.4,0.455,marketing,Burnout
60.4,1.14,19.1,0.842,engineering,Healthy
26.2,0.11,54.3,0.578,hr,Stressed
30.8,0.04,25.2,0.22,hr,Burnout
21.8,0.23,134.4,0.26,marketing,Burnout
4.6,0.14,85.0,0.344,engineering,Burnout
46.9,1.62,19.3,0.752,hr,Healthy
45.5,1.05,21.4,0.804,marketing,Healthy
25.6,0.32,105.6,0.416,sales,Burnout
25.7,0.61,81.3,0.31,product,Stressed
57.1,0.86,44.1,0.399,hr,Stressed
36.2,0.43,28.2,0.456,product,Stressed
24.9,0.13,118.0,0.23,product,Burnout
37.2,0.34,38.7,0.616,engineering,Stressed
51.5,0.63,11.3,0.668,product,Healthy
4.2,0.23,84.3,0.171,hr,Burnout
27.5,0.37,30.2,0.416,sales,Stressed
36.1,1.4,0,0.696,sales,Healthy
52.3,1.19,9.6,0.838,product,Healthy
14.7,0.61,58.6,0.293,sales,Stressed
50.9,1.31,0,0.772,sales,Healthy
42.8,0.82,27.6,0.831,product,Healthy
33.7,0.97,26.9,0.776,product,Healthy
44.5,0.11,49.7,0.425,marketing,Stressed
32.4,0.21,122.0,0.264,engineering,Burnout
28.7,0.57,90.4,0.679,engineering,Stressed
47.1,0.28,49.1,0.398,product,Stressed
27.9,0.07,83.2,0.499,product,Burnout
58.2,1.03,12.8,0.957,product,Healthy
45.2,0.76,0,0.915,sales,Healthy
34.5,0.38,57.1,0.354,product,Stressed
13.9,0.16,72.0,0.344,marketing,Burnout
20.0,0.31,77.6,0.279,product,Burnout
0,0.11,89.4,0.04,engineering,Burnout
12.6,0.2,63.5,0.468,hr,Burnout
40.4,1.53,1.2,0.921,engineering,Healthy
37.3,1.24,12.3,0.922,engineering,Healthy
46.0,0.48,96.5,0.386,sales,Stressed
51.6,1.34,27.6,0.896,hr,Healthy
23.4,0.48,8.9,0.437,engineering,Stressed
31.9,0.22,137.6,0.423,marketing,Burnout
29.2,0.36,21.8,0.11,sales,Burnout
19.3,0.2,70.7,0.148,marketing,Burnout
49.5,0.84,12.8,0.822,product,Healthy
45.0,1.09,19.7,0.881,marketing,Healthy
12.1,0.63,74.1,0.295,engineering,Stressed
24.8,0.05,75.1,0.188,hr,Burnout
29.1,0.25,101.5,0.302,sales,Burnout
57.2,1.74,17.7,0.761,hr,Healthy
55.4,1.23,18.6,0.71,marketing,Healthy
46.5,1.87,21.5,1.0,engineering,Healthy
51.7,0.85,6.5,0.844,engineering,Healthy
61.2,0.1,72.6,0.333,hr,Stressed
13.8,0.24,77.6,0.323,engineering,Burnout
10.6,0,116.4,0.426,product,Burnout
10.8,0.07,108.8,0.256,hr,Burnout
25.1,0.61,19.0,0.522,sales,Stressed
35.2,1.11,10.3,0.726,sales,Healthy
59.9,1.06,0,0.646,engineering,Healthy
70.3,1.22,10.2,0.728,hr,Healthy
52.0,1.36,13.7,0.667,engineering,Healthy
18.4,0.16,185.3,0.245,hr,Burnout
0,0.2,14.8,0.34,hr,Burnout
50.5,1.46,32.0,0.801,sales,Healthy
49.7,0.3,48.3,0.637,engineering,Stressed
67.0,0.37,13.2,0.396,engineering,Stressed
56.5,0.98,16.0,0.735,marketing,Healthy
25.0,0.22,111.8,0.207,marketing,Burnout
12.9,0.16,79.2,0.325,hr,Burnout
56.9,1.26,13.4,0.762,marketing,Healthy
41.3,1.3,19.4,0.748,hr,Healthy
19.3,0.05,40.3,0.424,product,Burnout
58.6,1.23,3.2,0.837,product,Healthy
65.6,1.22,23.5,0.59,hr,Healthy
25.3,0.66,44.2,0.702,marketing,Stressed
14.7,0.26,125.4,0.414,engineering,Burnout
14.2,0.64,89.7,0.353,sales,Stressed
38.2,1.21,9.8,0.869,engineering,Healthy
33.6,0.38,68.3,0.423,hr,Stressed
45.6,1.21,5.6,0.726,engineering,Healthy
51.6,1.36,24.0,0.632,marketing,Healthy
26.9,0.46,110.4,0.612,engineering,Stressed
26.1,0.12,29.5,0.472,sales,Stressed
24.4,0.17,68.5,0.49,sales,Burnout
21.7,0.51,87.1,0.488,engineering,Stressed
13.5,0.95,0,0.376,sales,Stressed
73.2,1.6,14.2,0.742,product,Healthy
57.5,0.34,76.1,0.516,engineering,Stressed
32.8,0.3,45.5,0.476,product,Stressed
69.9,0.29,62.7,0.639,sales,Stressed
50.1,1.34,25.2,0.892,sales,Healthy
36.4,0.34,67.4,0.395,engineering,Stressed
16.1,0.3,38.6,0.374,engineering,Burnout
21.7,0.34,38.5,0.634,product,Stressed
40.3,1.19,19.4,0.678,engineering,Healthy
29.5,0.42,77.7,0.816,product,Stressed
21.8,0.39,128.8,0.335,engineering,Burnout
21.9,0.22,129.1,0.259,hr,Burnout
46.2,1.17,7.0,0.847,sales,Healthy
15.7,0.1,91.0,0.296,hr,Burnout
10.0,0.19,155.3,0.371,sales,Burnout
26.2,0.09,76.3,0.184,hr,Burnout
27.4,0.12,79.9,0.242,hr,Burnout
34.2,0.57,24.6,0.479,engineering,Stressed
52.2,1.18,16.5,0.665,engineering,Healthy
49.8,0.42,62.0,0.398,sales,Stressed
30.1,0.27,95.9,0.484,marketing,Stressed
43.4,0.69,65.6,0.445,hr,Stressed
37.6,0.57,93.4,0.509,sales,Stressed
30.8,0.49,58.8,0.572,marketing,Stressed
49.9,0.14,95.3,0.848,engineering,Stressed
24.5,0.4,113.5,0.334,sales,Burnout
23.9,0.27,78.9,0.568,marketing,Stressed
65.7,1.01,22.7,0.9,marketing,Healthy
50.4,1.07,9.5,0.844,sales,Healthy
17.0,0.26,94.0,0.353,product,Burnout
32.3,0.08,80.7,0.263,sales,Burnout
10.5,0.58,53.9,0.714,sales,Stressed
40.5,0.66,48.3,0.747,hr,Stressed
26.9,0.02,52.3,0.237,marketing,Burnout
57.5,0.97,15.5,0.663,engineering,Healthy
64.4,1.59,11.1,0.709,engineering,Healthy
8.9,0.4,67.8,0.606,marketing,Stressed
16.1,0.11,108.5,0.411,hr,Burnout
37.9,1.71,2.8,0.671,marketing,Healthy
38.8,1.57,1.2,0.615,hr,Healthy
61.9,1.45,16.4,1.0,product,Healthy
44.9,0.96,13.7,0.842,hr,Healthy
79.0,1.1,28.8,0.74,product,Healthy
50.5,1.57,24.9,0.806,marketing,Healthy
32.3,0.23,38.2,0.585,product,Stressed
54.1,1.54,9.2,0.828,hr,Healthy
52.1,0.4,47.5,0.52,marketing,Stressed
28.5,1.05,21.0,0.725,sales,Healthy
1.0,0.88,26.5,0.491,sales,Stressed
18.8,0.15,99.3,0.329,sales,Burnout
32.3,0.13,179.8,0.214,marketing,Burnout
22.9,0.26,41.4,0.148,sales,Burnout
31.5,0.7,66.8,0.713,engineering,Stressed
39.2,1.03,30.6,0.445,engineering,Stressed
56.6,0.46,78.1,0.363,marketing,Stressed
15.8,0.15,121.7,0.255,product,Burnout
65.3,1.2,40.1,0.977,product,Healthy
31.5,0.27,77.1,0.322,marketing,Burnout
34.4,0.15,90.2,0.392,engineering,Burnout
68.8,0.38,59.3,0.746,marketing,Stressed
55.6,1.03,27.9,0.902,marketing,Healthy
58.1,1.17,5.0,0.795,sales,Healthy
19.1,0.11,104.9,0.388,engineering,Burnout
64.2,1.12,11.8,0.861,sales,Healthy
36.3,0.7,7.1,0.687,engineering,Stressed
36.2,0.32,43.8,0.323,sales,Stressed
30.7,0.23,18.8,0.726,hr,Stressed
45.8,1.53,22.0,0.992,sales,Healthy
60.3,1.3,13.3,0.819,hr,Healthy
49.9,0.98,14.2,0.659,product,Healthy
51.5,1.58,1.5,0.756,hr,Healthy
64.3,0.35,58.7,0.701,engineering,Stressed
32.6,0.36,100.3,0.229,engineering,Burnout
9.9,0.13,68.1,0.258,sales,Burnout
39.7,0.53,46.9,0.623,marketing,Stressed
35.8,0.67,16.1,0.326,engineering,Stressed
47.5,1.47,9.8,0.84,engineering,Healthy
28.7,0.6,111.2,0.698,engineering,Stressed
34.4,0.73,98.0,0.453,product,Stressed
44.6,0.98,0.3,0.671,product,Healthy
26.9,0.15,52.7,0.186,marketing,Burnout
45.3,0.72,79.2,0.737,engineering,Stressed
20.7,0.29,91.6,0.203,marketing,Burnout
9.8,0.34,84.4,0.483,hr,Burnout
57.8,1.21,38.6,0.857,product,Healthy
45.1,1.14,0,0.646,hr,Healthy
11.1,0.23,61.4,0.277,engineering,Burnout
20.8,0.16,120.4,0.233,sales,Burnout
51.8,1.29,8.1,0.744,marketing,Healthy
54.3,1.4,16.3,0.839,engineering,Healthy
55.2,1.79,0,0.762,engineering,Healthy
6.6,0.14,115.9,0.303,product,Burnout
55.9,0.96,20.4,0.882,marketing,Healthy
35.6,0.61,77.7,0.678,engineering,Stressed
8.8,0.14,156.2,0.298,marketing,Burnout
28.1,0.21,66.9,0.226,marketing,Burnout
10.7,0.37,68.5,0.115,hr,Stressed
22.8,0.13,52.4,0.429,marketing,Burnout
28.0,0.67,44.7,0.673,marketing,Stressed
5.8,0.41,56.2,0.363,marketing,Stressed
33.0,0.1,124.5,0.298,hr,Burnout
58.9,0.79,13.4,0.908,product,Healthy
11.2,0.29,27.1,0.129,marketing,Burnout
24.9,0.49,38.6,0.349,marketing,Stressed
20.9,0.62,37.3,0.821,sales,Stressed
41.4,1.67,13.9,0.796,hr,Healthy
62.8,1.46,25.7,0.689,hr,Healthy
73.4,1.44,3.2,0.802,marketing,Healthy
42.9,0.5,67.3,0.367,hr,Stressed
30.8,0.34,50.4,0.595,hr,Stressed
47.4,1.0,2.3,0.747,hr,Healthy
47.9,1.05,13.8,0.926,hr,Healthy
49.7,1.29,1.3,0.945,hr,Healthy
33.4,0.68,75.9,0.526,product,Stressed
56.7,1.23,26.0,0.805,sales,Healthy
28.0,0,4.3,0.359,hr,Stressed
23.2,0.19,104.8,0.239,engineering,Burnout
35.2,0.45,67.1,0.621,engineering,Stressed
60.0,1.21,17.8,0.806,marketing,Healthy
13.4,0.15,86.5,0.341,hr,Burnout
29.4,1.27,6.3,0.733,product,Healthy
50.9,1.25,11.1,0.867,engineering,Healthy
50.8,1.01,13.5,0.764,sales,Healthy
20.6,0.36,83.4,0.394,engineering,Burnout
44.6,0.64,57.5,0.167,marketing,Stressed
30.0,0.07,86.2,0.424,hr,Burnout
51.6,0.67,50.6,0.468,hr,Stressed
44.0,1.05,10.8,0.812,marketing,Healthy
15.7,0.46,68.1,0.403,product,Stressed
18.3,0.15,150.0,0.485,hr,Burnout
60.8,0.75,51.5,0.313,engineering,Stressed
32.1,0.36,47.8,0.309,product,Stressed
23.3,0.89,41.8,0.453,sales,Stressed
10.4,0,21.5,0.347,marketing,Burnout
38.2,1.33,11.7,0.652,hr,Healthy
16.6,0.22,106.3,0.509,engineering,Burnout
35.7,0.31,32.9,0.279,hr,Stressed
17.5,0.24,54.6,0.675,hr,Stressed
32.8,0.26,74.2,0.414,engineering,Burnout
47.0,0.58,19.8,0.878,sales,Healthy
18.9,0.19,42.9,0.005,sales,Burnout
63.1,0.56,27.1,0.654,engineering,Healthy
15.0,0.11,102.3,0.269,engineering,Burnout
55.7,1.16,17.5,0.683,sales,Healthy
49.4,1.14,7.5,0.783,marketing,Healthy
16.7,0.31,126.8,0.293,hr,Burnout
22.9,0.41,23.5,0.334,engineering,Stressed
26.4,0.62,67.9,0.324,sales,Stressed
17.9,0.22,60.6,0.271,product,Burnout
54.5,0.92,66.2,0.456,engineering,Stressed
28.7,0.1,81.4,0.367,product,Burnout
46.7,0.93,3.5,0.719,marketing,Healthy
30.3,0.6,55.9,0.525,engineering,Stressed
32.8,0.26,79.3,0.189,product,Burnout
25.7,0.12,44.7,0.353,marketing,Burnout
47.4,0.23,93.7,0.614,product,Stressed
53.9,0.11,47.7,0.345,sales,Stressed
10.3,0,62.9,0.24,engineering,Burnout
30.3,0.56,75.8,0.487,sales,Stressed
25.0,0.29,134.4,0.284,hr,Burnout
61.7,1.23,11.3,0.78,hr,Healthy
20.3,0.21,87.9,0.208,marketing,Burnout
1.0,0.09,108.9,0.334,engineering,Burnout
44.8,1.26,24.4,0.736,sales,Healthy
36.4,1.39,0.2,0.713,sales,Healthy
12.9,0.25,67.7,0.379,engineering,Burnout
22.1,0.53,15.2,0.78,marketing,Stressed
16.4,0.12,75.8,0.368,marketing,Burnout
43.6,1.4,9.5,0.817,product,Healthy
24.1,0.09,45.1,0.299,sales,Burnout
24.4,0.58,57.5,0.423,hr,Stressed
15.4,0.1,40.2,0.229,engineering,Burnout
21.5,0.22,109.6,0.254,sales,Burnout
40.3,1.56,12.6,0.792,sales,Healthy
46.1,0.61,96.8,0.375,engineering,Stressed
21.6,0.44,30.6,0.212,marketing,Stressed
1.5,0.14,118.1,0.384,sales,Burnout
26.2,0.51,84.1,0.31,engineering,Stressed
40.0,0.91,23.9,0.72,engineering,Healthy
24.7,0.28,83.1,0.25,hr,Burnout
38.1,0.81,64.3,0.655,sales,Stressed
45.1,1.3,25.9,0.834,marketing,Healthy
18.9,0.29,8.8,0.528,product,Stressed
35.3,0.31,138.5,0.218,hr,Burnout
26.4,0.98,22.2,0.709,sales,Healthy
45.0,1.17,12.8,0.646,product,Healthy
31.8,0.4,129.6,0.166,hr,Burnout
23.4,0.71,88.1,0.386,sales,Stressed
61.4,1.26,22.9,0.764,engineering,Healthy
51.5,1.08,14.4,0.704,sales,Healthy
11.0,0.3,72.9,0.367,product,Burnout
51.9,1.63,1.3,0.823,hr,Healthy
62.6,1.33,8.7,0.839,marketing,Healthy
17.4,0.46,59.4,0.492,marketing,Stressed
38.3,0.48,41.4,0.339,sales,Stressed
23.2,0.58,36.6,0.411,product,Stressed
30.0,0.05,109.2,0.376,sales,Burnout
7.6,0.13,106.7,0.341,hr,Burnout
38.6,1.27,33.2,0.699,hr,Healthy
56.9,0.99,13.8,0.81,marketing,Healthy
34.2,0.53,71.5,0.466,marketing,Stressed
47.7,0.5,4.8,0.929,sales,Healthy
56.3,1.26,33.7,0.904,sales,Healthy
40.7,0.34,42.4,0.333,hr,Stressed
28.4,0.55,85.3,0.572,product,Stressed
20.9,0,53.4,0.234,sales,Burnout
29.1,0.17,59.5,0.712,product,Stressed
32.4,0.15,109.0,0.262,product,Burnout
26.4,0.38,8.7,0.451,engineering,Stressed
40.3,1.43,1.9,0.764,sales,Healthy
36.0,0.28,21.6,0.351,hr,Stressed
15.0,0.28,79.4,0.295,sales,Burnout
17.6,0.41,56.2,0.496,sales,Burnout
19.2,0.26,67.1,0.337,hr,Burnout
52.9,1.57,19.4,0.77,engineering,Healthy
18.2,0.34,99.2,0.33,engineering,Stressed
45.9,1.09,1.3,0.764,marketing,Healthy
10.3,0.24,82.6,0.333,sales,Burnout
37.0,1.13,13.3,0.809,engineering,Healthy
18.2,0.24,130.7,0.31,hr,Burnout
45.6,0.2,42.2,0.392,marketing,Stressed
19.6,0.83,56.1,0.635,sales,Stressed
36.6,1.44,18.0,0.839,product,Healthy
60.2,1.07,6.0,0.787,product,Healthy
45.5,0.77,54.8,0.89,marketing,Stressed
27.9,0.13,108.3,0.354,product,Burnout
66.3,1.72,16.4,0.875,marketing,Healthy
18.2,0.56,64.0,0.551,marketing,Stressed
33.7,1.28,10.3,0.79,product,Healthy
47.1,0.54,81.4,0.257,sales,Stressed
56.2,1.61,20.0,0.696,product,Healthy
43.9,1.16,24.0,0.942,engineering,Healthy
21.8,0.17,31.7,0.415,marketing,Burnout
13.2,0.45,65.1,0.384,product,Stressed
48.5,1.36,16.7,0.961,sales,Healthy
9.9,0.05,81.4,0.297,marketing,Burnout
23.9,0.19,49.8,0.097,product,Burnout
37.2,0.28,76.6,0.2,product,Burnout
56.2,0.98,13.2,0.818,sales,Healthy
60.8,0.89,24.5,0.507,product,Healthy
35.6,0.66,48.9,0.574,product,Stressed
38.6,0.68,57.6,0.414,engineering,Stressed
30.4,0.15,98.2,0.324,product,Burnout
56.2,0.87,104.7,0.561,engineering,Stressed
12.2,0.45,74.8,0.229,engineering,Stressed
42.8,0.95,23.2,0.922,sales,Healthy
20.8,0.35,47.9,0.423,product,Burnout
57.0,0.56,54.2,0.303,marketing,Stressed
15.8,0.19,190.1,0.301,sales,Burnout
34.7,0.68,3.5,0.907,engineering,Healthy
45.3,0.6,63.2,0.583,product,Stressed
22.7,0.12,133.7,0.189,sales,Burnout
55.3,0.51,30.4,0.663,marketing,Stressed
33.0,0.09,107.1,0.298,engineering,Burnout
55.4,1.06,3.7,0.742,product,Healthy
35.8,1.28,10.8,0.619,hr,Healthy
27.4,0.5,40.2,0.486,marketing,Stressed
28.0,0.28,84.1,0.244,product,Burnout
58.3,0.64,48.8,0.312,marketing,Stressed
31.2,0.52,32.8,0.567,marketing,Stressed
15.0,0.17,78.8,0.414,product,Burnout
32.7,0.4,49.4,0.381,sales,Stressed
13.8,0.22,125.2,0.393,hr,Burnout
65.0,1.73,14.5,0.917,product,Healthy
57.2,0.78,14.9,0.902,hr,Healthy
22.5,0.46,71.1,0.642,marketing,Stressed
29.9,1.11,0,0.889,product,Healthy
46.0,1.28,10.3,0.914,engineering,Healthy
33.3,0.86,0,0.762,hr,Healthy
42.0,0.43,73.5,0.454,engineering,Stressed
57.7,0.5,49.1,0.513,marketing,Stressed
48.8,0.34,78.1,0.189,sales,Stressed
31.5,0.81,23.3,0.558,sales,Stressed
46.2,0.47,69.6,0.46,marketing,Stressed
21.1,0.2,106.2,0.553,product,Burnout
55.1,0.22,47.6,0.467,hr,Stressed
60.1,1.22,13.8,0.815,product,Healthy
18.3,0.29,118.5,0.165,hr,Burnout
33.5,0.65,42.6,0.463,hr,Stressed
18.7,0.07,114.8,0.209,product,Burnout
57.2,1.48,13.4,0.906,sales,Healthy
26.6,0.74,78.3,0.432,engineering,Stressed
8.1,0.37,22.0,0.282,product,Burnout
19.6,0.34,106.9,0.33,hr,Burnout
17.5,0,96.7,0.174,sales,Burnout
32.3,1.3,8.3,0.789,hr,Healthy
25.5,0.24,78.1,0.219,sales,Burnout
22.6,0.11,0,0.254,product,Burnout
42.1,0.46,23.0,0.65,marketing,Healthy
23.7,0.41,63.2,0.886,engineering,Stressed
32.9,0.5,53.6,0.554,product,Stressed
19.5,0.16,113.1,0.29,sales,Burnout
